Data;acd;pesid2;gravidade
10/11/2011;155;18;11,61290323
10/11/2012;251;36;14,34262948
10/11/2013;253;46;18,18181818
10/11/2014;177;21;11,86440678
10/11/2015;136;18;13,23529412
10/11/2016;140;9;6,428571429
10/11/2017;172;21;12,20930233
10/11/2018;177;17;9,604519774
10/11/2019;175;31;17,71428571
10/11/2020;121;11;9,090909091
10/12/2007;159;14;8,805031447
10/12/2008;139;15;10,79136691
10/12/2009;165;17;10,3030303
10/12/2010;205;24;11,70731707
10/12/2011;291;29;9,965635739
10/12/2012;169;19;11,24260355
10/12/2013;166;17;10,24096386
10/12/2014;157;15;9,554140127
10/12/2015;167;22;13,17365269
10/12/2016;212;18;8,490566038
10/12/2017;209;38;18,18181818
10/12/2018;162;9;5,555555556
10/12/2019;141;26;18,43971631
10/12/2020;154;27;17,53246753
11/01/2007;86;11;12,79069767
11/01/2008;182;26;14,28571429
11/01/2009;197;17;8,629441624
11/01/2010;167;17;10,17964072
11/01/2011;168;27;16,07142857
11/01/2012;159;26;16,35220126
11/01/2013;240;20;8,333333333
11/01/2014;228;16;7,01754386
11/01/2015;239;36;15,06276151
11/01/2016;206;24;11,65048544
11/01/2017;152;19;12,5
11/01/2018;135;11;8,148148148
11/01/2019;120;10;8,333333333
11/01/2020;160;15;9,375
11/02/2007;193;21;10,88082902
11/02/2008;122;8;6,557377049
11/02/2009;130;25;19,23076923
11/02/2010;201;25;12,43781095
11/02/2011;213;22;10,3286385
11/02/2012;232;22;9,482758621
11/02/2013;157;20;12,7388535
11/02/2014;156;20;12,82051282
11/02/2015;179;15;8,379888268
11/02/2016;152;14;9,210526316
11/02/2017;209;34;16,26794258
11/02/2018;178;23;12,92134831
11/02/2019;150;18;12
11/02/2020;149;7;4,697986577
11/03/2007;206;28;13,59223301
11/03/2008;120;9;7,5
11/03/2009;120;13;10,83333333
11/03/2010;153;13;8,496732026
11/03/2011;195;22;11,28205128
11/03/2012;259;26;10,03861004
11/03/2013;196;18;9,183673469
11/03/2014;148;14;9,459459459
11/03/2015;169;19;11,24260355
11/03/2016;183;16;8,743169399
11/03/2017;195;32;16,41025641
11/03/2018;168;26;15,47619048
11/03/2019;141;12;8,510638298
11/03/2020;131;12;9,160305344
11/04/2007;104;5;4,807692308
11/04/2008;153;8;5,22875817
11/04/2009;149;19;12,75167785
11/04/2010;229;42;18,34061135
11/04/2011;172;18;10,46511628
11/04/2012;164;12;7,317073171
11/04/2013;178;16;8,988764045
11/04/2014;193;22;11,39896373
11/04/2015;203;28;13,79310345
11/04/2016;170;13;7,647058824
11/04/2017;159;12;7,547169811
11/04/2018;113;11;9,734513274
11/04/2019;124;5;4,032258065
11/04/2020;107;16;14,95327103
11/05/2007;129;16;12,40310078
11/05/2008;213;31;14,55399061
11/05/2009;159;14;8,805031447
11/05/2010;151;12;7,947019868
11/05/2011;142;14;9,85915493
11/05/2012;205;25;12,19512195
11/05/2013;260;38;14,61538462
11/05/2014;232;27;11,63793103
11/05/2015;183;19;10,38251366
11/05/2016;132;24;18,18181818
11/05/2017;138;23;16,66666667
11/05/2018;181;21;11,60220994
11/05/2019;200;23;11,5
11/05/2020;112;17;15,17857143
11/06/2007;114;13;11,40350877
11/06/2008;120;13;10,83333333
11/06/2009;182;13;7,142857143
11/06/2010;198;19;9,595959596
11/06/2011;237;21;8,860759494
11/06/2012;176;23;13,06818182
11/06/2013;185;16;8,648648649
11/06/2014;184;35;19,02173913
11/06/2015;144;12;8,333333333
11/06/2016;169;19;11,24260355
11/06/2017;164;28;17,07317073
11/06/2018;167;15;8,982035928
11/06/2019;133;11;8,270676692
11/06/2020;127;15;11,81102362
11/07/2007;117;11;9,401709402
11/07/2008;174;30;17,24137931
11/07/2009;238;28;11,76470588
11/07/2010;235;27;11,4893617
11/07/2011;184;18;9,782608696
11/07/2012;154;14;9,090909091
11/07/2013;136;24;17,64705882
11/07/2014;187;26;13,90374332
11/07/2015;197;26;13,19796954
11/07/2016;146;12;8,219178082
11/07/2017;121;7;5,785123967
11/07/2018;126;11;8,73015873
11/07/2019;139;12;8,633093525
11/07/2020;163;25;15,33742331
11/08/2007;196;31;15,81632653
11/08/2008;122;13;10,6557377
11/08/2009;141;12;8,510638298
11/08/2010;165;14;8,484848485
11/08/2011;154;20;12,98701299
11/08/2012;246;40;16,2601626
11/08/2013;256;40;15,625
11/08/2014;172;11;6,395348837
11/08/2015;115;8;6,956521739
11/08/2016;130;10;7,692307692
11/08/2017;180;21;11,66666667
11/08/2018;183;30;16,39344262
11/08/2019;180;29;16,11111111
11/08/2020;119;7;5,882352941
11/09/2007;124;12;9,677419355
11/09/2008;146;20;13,69863014
11/09/2009;164;12;7,317073171
11/09/2010;228;22;9,649122807
11/09/2011;238;25;10,50420168
11/09/2012;160;19;11,875
11/09/2013;172;16;9,302325581
11/09/2014;172;20;11,62790698
11/09/2015;152;11;7,236842105
11/09/2016;186;21;11,29032258
11/09/2017;157;19;12,10191083
11/09/2018;145;10;6,896551724
11/09/2019;144;8;5,555555556
11/09/2020;174;19;10,91954023
11/10/2007;159;21;13,20754717
11/10/2008;233;28;12,01716738
11/10/2009;235;22;9,361702128
11/10/2010;187;28;14,97326203
11/10/2011;193;31;16,06217617
11/10/2012;233;20;8,583690987
11/10/2013;234;31;13,24786325
11/10/2014;251;30;11,95219124
11/10/2015;183;19;10,38251366
11/10/2016;151;12;7,947019868
11/10/2017;191;20;10,47120419
11/10/2018;172;19;11,04651163
11/10/2019;199;13;6,532663317
11/10/2020;199;25;12,56281407
11/11/2007;191;15;7,853403141
11/11/2008;109;11;10,09174312
11/11/2009;128;14;10,9375
11/11/2010;160;15;9,375
11/11/2011;236;26;11,01694915
11/11/2012;262;35;13,35877863
11/11/2013;193;15;7,772020725
11/11/2014;136;9;6,617647059
11/11/2015;154;11;7,142857143
11/11/2016;170;18;10,58823529
11/11/2017;204;32;15,68627451
11/11/2018;162;21;12,96296296
11/11/2019;149;13;8,724832215
11/11/2020;158;17;10,75949367
11/12/2007;106;19;17,9245283
11/12/2008;152;16;10,52631579
11/12/2009;193;21;10,88082902
11/12/2010;263;26;9,885931559
11/12/2011;253;38;15,01976285
11/12/2012;164;16;9,756097561
11/12/2013;176;30;17,04545455
11/12/2014;195;18;9,230769231
11/12/2015;183;22;12,02185792
11/12/2016;209;25;11,96172249
11/12/2017;158;13;8,227848101
11/12/2018;133;12;9,022556391
11/12/2019;129;14;10,85271318
11/12/2020;176;15;8,522727273
12/01/2007;121;10;8,26446281
12/01/2008;186;37;19,89247312
12/01/2009;153;20;13,07189542
12/01/2010;143;16;11,18881119
12/01/2011;152;27;17,76315789
12/01/2012;169;24;14,20118343
12/01/2013;228;30;13,15789474
12/01/2014;212;29;13,67924528
12/01/2015;145;11;7,586206897
12/01/2016;169;6;3,550295858
12/01/2017;136;14;10,29411765
12/01/2018;155;20;12,90322581
12/01/2019;146;11;7,534246575
12/01/2020;172;26;15,11627907
12/02/2007;127;22;17,32283465
12/02/2008;95;11;11,57894737
12/02/2009;142;9;6,338028169
12/02/2010;222;28;12,61261261
12/02/2011;238;42;17,64705882
12/02/2012;248;48;19,35483871
12/02/2013;136;14;10,29411765
12/02/2014;172;7;4,069767442
12/02/2015;148;22;14,86486486
12/02/2016;156;10;6,41025641
12/02/2017;176;32;18,18181818
12/02/2018;123;13;10,56910569
12/02/2019;130;10;7,692307692
12/02/2020;132;7;5,303030303
12/03/2007;126;13;10,31746032
12/03/2008;141;7;4,964539007
12/03/2009;93;11;11,82795699
12/03/2010;190;23;12,10526316
12/03/2011;183;14;7,650273224
12/03/2012;204;16;7,843137255
12/03/2013;165;16;9,696969697
12/03/2014;158;15;9,493670886
12/03/2015;138;16;11,5942029
12/03/2016;219;25;11,41552511
12/03/2017;184;32;17,39130435
12/03/2018;144;12;8,333333333
12/03/2019;130;6;4,615384615
12/03/2020;139;8;5,755395683
12/04/2007;111;17;15,31531532
12/04/2008;199;17;8,542713568
12/04/2009;226;22;9,734513274
12/04/2010;159;20;12,57861635
12/04/2011;171;23;13,4502924
12/04/2012;173;15;8,670520231
12/04/2013;224;14;6,25
12/04/2014;210;33;15,71428571
12/04/2015;218;28;12,8440367
12/04/2016;146;14;9,589041096
12/04/2017;141;8;5,673758865
12/04/2018;135;13;9,62962963
12/04/2019;169;13;7,692307692
12/04/2020;104;12;11,53846154
12/05/2007;179;22;12,29050279
12/05/2008;140;12;8,571428571
12/05/2009;116;7;6,034482759
12/05/2010;158;9;5,696202532
12/05/2011;177;19;10,73446328
12/05/2012;263;40;15,20912548
12/05/2013;247;51;20,64777328
12/05/2014;181;31;17,12707182
12/05/2015;162;15;9,259259259
12/05/2016;129;13;10,07751938
12/05/2017;177;10;5,649717514
12/05/2018;160;18;11,25
12/05/2019;210;26;12,38095238
12/05/2020;104;16;15,38461538
12/06/2007;84;11;13,0952381
12/06/2008;141;18;12,76595745
12/06/2009;159;18;11,32075472
12/06/2010;198;28;14,14141414
12/06/2011;287;47;16,37630662
12/06/2012;164;28;17,07317073
12/06/2013;201;21;10,44776119
12/06/2014;181;15;8,287292818
12/06/2015;207;28;13,52657005
12/06/2016;183;26;14,20765027
12/06/2017;176;28;15,90909091
12/06/2018;148;15;10,13513514
12/06/2019;147;12;8,163265306
12/06/2020;136;6;4,411764706
12/07/2007;123;12;9,756097561
12/07/2008;182;22;12,08791209
12/07/2009;204;31;15,19607843
12/07/2010;176;16;9,090909091
12/07/2011;172;31;18,02325581
12/07/2012;144;15;10,41666667
12/07/2013;234;24;10,25641026
12/07/2014;219;34;15,52511416
12/07/2015;187;27;14,43850267
12/07/2016;138;20;14,49275362
12/07/2017;146;12;8,219178082
12/07/2018;118;10;8,474576271
12/07/2019;174;13;7,471264368
12/07/2020;152;22;14,47368421
12/08/2007;213;23;10,79812207
12/08/2008;136;19;13,97058824
12/08/2009;137;17;12,40875912
12/08/2010;147;12;8,163265306
12/08/2011;205;27;13,17073171
12/08/2012;269;45;16,72862454
12/08/2013;184;11;5,97826087
12/08/2014;157;15;9,554140127
12/08/2015;151;12;7,947019868
12/08/2016;177;14;7,90960452
12/08/2017;205;29;14,14634146
12/08/2018;167;25;14,97005988
12/08/2019;147;16;10,88435374
12/08/2020;153;6;3,921568627
12/09/2007;100;10;10
12/09/2008;153;23;15,03267974
12/09/2009;186;32;17,20430108
12/09/2010;219;44;20,0913242
12/09/2011;143;11;7,692307692
12/09/2012;153;18;11,76470588
12/09/2013;184;18;9,782608696
12/09/2014;213;33;15,49295775
12/09/2015;194;27;13,91752577
12/09/2016;155;8;5,161290323
12/09/2017;120;13;10,83333333
12/09/2018;144;16;11,11111111
12/09/2019;134;9;6,71641791
12/09/2020;154;19;12,33766234
12/10/2007;216;27;12,5
12/10/2008;228;33;14,47368421
12/10/2009;227;14;6,167400881
12/10/2010;202;19;9,405940594
12/10/2011;167;14;8,383233533
12/10/2012;267;22;8,239700375
12/10/2013;258;40;15,50387597
12/10/2014;267;40;14,98127341
12/10/2015;160;17;10,625
12/10/2016;165;20;12,12121212
12/10/2017;166;13;7,831325301
12/10/2018;165;14;8,484848485
12/10/2019;192;25;13,02083333
12/10/2020;178;12;6,741573034
12/11/2007;137;20;14,59854015
12/11/2008;130;15;11,53846154
12/11/2009;153;14;9,150326797
12/11/2010;236;30;12,71186441
12/11/2011;268;36;13,43283582
12/11/2012;200;20;10
12/11/2013;155;15;9,677419355
12/11/2014;194;17;8,762886598
12/11/2015;135;9;6,666666667
12/11/2016;229;18;7,860262009
12/11/2017;167;39;23,35329341
12/11/2018;140;17;12,14285714
12/11/2019;152;12;7,894736842
12/11/2020;142;10;7,042253521
12/12/2007;146;18;12,32876712
12/12/2008;181;21;11,60220994
12/12/2009;247;30;12,14574899
12/12/2010;272;42;15,44117647
12/12/2011;202;25;12,37623762
12/12/2012;166;9;5,421686747
12/12/2013;172;16;9,302325581
12/12/2014;199;11;5,527638191
12/12/2015;203;20;9,852216749
12/12/2016;170;12;7,058823529
12/12/2017;137;13;9,489051095
12/12/2018;153;10;6,535947712
12/12/2019;149;14;9,395973154
12/12/2020;198;28;14,14141414
13/01/2007;161;22;13,66459627
13/01/2008;179;34;18,99441341
13/01/2009;122;7;5,737704918
13/01/2010;135;18;13,33333333
13/01/2011;178;27;15,16853933
13/01/2012;211;25;11,84834123
13/01/2013;230;44;19,13043478
13/01/2014;165;14;8,484848485
13/01/2015;165;23;13,93939394
13/01/2016;145;7;4,827586207
13/01/2017;164;35;21,34146341
13/01/2018;178;32;17,97752809
13/01/2019;159;23;14,46540881
13/01/2020;159;18;11,32075472
13/02/2007;110;13;11,81818182
13/02/2008;119;9;7,56302521
13/02/2009;163;24;14,72392638
13/02/2010;290;37;12,75862069
13/02/2011;222;41;18,46846847
13/02/2012;198;19;9,595959596
13/02/2013;188;25;13,29787234
13/02/2014;167;15;8,982035928
13/02/2015;220;26;11,81818182
13/02/2016;166;13;7,831325301
13/02/2017;167;19;11,37724551
13/02/2018;148;18;12,16216216
13/02/2019;133;18;13,53383459
13/02/2020;136;6;4,411764706
13/03/2007;101;14;13,86138614
13/03/2008;97;11;11,34020619
13/03/2009;151;15;9,933774834
13/03/2010;217;24;11,05990783
13/03/2011;215;31;14,41860465
13/03/2012;146;11;7,534246575
13/03/2013;162;15;9,259259259
13/03/2014;178;18;10,11235955
13/03/2015;171;15;8,771929825
13/03/2016;182;20;10,98901099
13/03/2017;157;13;8,280254777
13/03/2018;122;10;8,196721311
13/03/2019;128;9;7,03125
13/03/2020;184;9;4,891304348
13/04/2007;148;15;10,13513514
13/04/2008;207;31;14,97584541
13/04/2009;161;13;8,074534161
13/04/2010;128;22;17,1875
13/04/2011;159;16;10,06289308
13/04/2012;213;18;8,450704225
13/04/2013;218;23;10,55045872
13/04/2014;230;28;12,17391304
13/04/2015;163;15;9,202453988
13/04/2016;128;7;5,46875
13/04/2017;201;27;13,43283582
13/04/2018;175;17;9,714285714
13/04/2019;158;20;12,65822785
13/04/2020;102;7;6,862745098
13/05/2007;237;59;24,89451477
13/05/2008;125;25;20
13/05/2009;106;5;4,716981132
13/05/2010;145;19;13,10344828
13/05/2011;180;25;13,88888889
13/05/2012;263;29;11,02661597
13/05/2013;191;17;8,90052356
13/05/2014;159;13;8,176100629
13/05/2015;153;13;8,496732026
13/05/2016;157;18;11,46496815
13/05/2017;180;24;13,33333333
13/05/2018;181;21;11,60220994
13/05/2019;146;17;11,64383562
13/05/2020;123;13;10,56910569
13/06/2007;103;7;6,796116505
13/06/2008;179;27;15,08379888
13/06/2009;168;21;12,5
13/06/2010;230;45;19,56521739
13/06/2011;186;25;13,44086022
13/06/2012;146;18;12,32876712
13/06/2013;173;18;10,40462428
13/06/2014;220;26;11,81818182
13/06/2015;199;22;11,05527638
13/06/2016;142;11;7,746478873
13/06/2017;154;10;6,493506494
13/06/2018;151;14;9,271523179
13/06/2019;140;19;13,57142857
13/06/2020;117;13;11,11111111
13/07/2007;139;18;12,94964029
13/07/2008;172;17;9,88372093
13/07/2009;141;20;14,18439716
13/07/2010;149;16;10,73825503
13/07/2011;174;12;6,896551724
13/07/2012;223;20;8,968609865
13/07/2013;240;34;14,16666667
13/07/2014;190;36;18,94736842
13/07/2015;147;11;7,482993197
13/07/2016;144;8;5,555555556
13/07/2017;137;8;5,839416058
13/07/2018;162;14;8,641975309
13/07/2019;179;23;12,84916201
13/07/2020;117;12;10,25641026
13/08/2007;109;9;8,256880734
13/08/2008;99;12;12,12121212
13/08/2009;156;20;12,82051282
13/08/2010;183;31;16,93989071
13/08/2011;265;36;13,58490566
13/08/2012;179;23;12,84916201
13/08/2013;162;25;15,43209877
13/08/2014;136;33;24,26470588
13/08/2015;134;18;13,43283582
13/08/2016;214;17;7,943925234
13/08/2017;197;27;13,70558376
13/08/2018;136;22;16,17647059
13/08/2019;138;10;7,246376812
13/08/2020;122;14;11,47540984
13/09/2007;110;15;13,63636364
13/09/2008;181;28;15,46961326
13/09/2009;177;23;12,99435028
13/09/2010;158;18;11,39240506
13/09/2011;137;17;12,40875912
13/09/2012;149;16;10,73825503
13/09/2013;204;33;16,17647059
13/09/2014;239;30;12,55230126
13/09/2015;149;21;14,09395973
13/09/2016;132;10;7,575757576
13/09/2017;109;11;10,09174312
13/09/2018;127;11;8,661417323
13/09/2019;167;18;10,77844311
13/09/2020;178;33;18,53932584
13/10/2007;145;17;11,72413793
13/10/2008;135;13;9,62962963
13/10/2009;139;15;10,79136691
13/10/2010;184;22;11,95652174
13/10/2011;177;16;9,039548023
13/10/2012;184;17;9,239130435
13/10/2013;224;26;11,60714286
13/10/2014;178;9;5,056179775
13/10/2015;147;12;8,163265306
13/10/2016;141;15;10,63829787
13/10/2017;149;14;9,395973154
13/10/2018;147;9;6,12244898
13/10/2019;188;28;14,89361702
13/10/2020;155;12;7,741935484
13/11/2007;114;11;9,649122807
13/11/2008;153;14;9,150326797
13/11/2009;168;23;13,69047619
13/11/2010;305;30;9,836065574
13/11/2011;233;40;17,16738197
13/11/2012;177;17;9,604519774
13/11/2013;181;16;8,839779006
13/11/2014;190;19;10
13/11/2015;151;32;21,19205298
13/11/2016;209;19;9,090909091
13/11/2017;143;18;12,58741259
13/11/2018;117;5;4,273504274
13/11/2019;132;9;6,818181818
13/11/2020;194;20;10,30927835
13/12/2007;143;14;9,79020979
13/12/2008;208;32;15,38461538
13/12/2009;252;45;17,85714286
13/12/2010;198;29;14,64646465
13/12/2011;174;23;13,2183908
13/12/2012;190;24;12,63157895
13/12/2013;208;27;12,98076923
13/12/2014;240;35;14,58333333
13/12/2015;212;31;14,62264151
13/12/2016;158;15;9,493670886
13/12/2017;130;14;10,76923077
13/12/2018;161;18;11,18012422
13/12/2019;175;18;10,28571429
13/12/2020;231;28;12,12121212
14/01/2007;164;33;20,12195122
14/01/2008;143;25;17,48251748
14/01/2009;126;18;14,28571429
14/01/2010;158;12;7,594936709
14/01/2011;211;41;19,43127962
14/01/2012;217;32;14,74654378
14/01/2013;188;33;17,55319149
14/01/2014;152;13;8,552631579
14/01/2015;151;9;5,960264901
14/01/2016;176;22;12,5
14/01/2017;189;34;17,98941799
14/01/2018;195;23;11,79487179
14/01/2019;138;13;9,420289855
14/01/2020;122;10;8,196721311
14/02/2007;134;21;15,67164179
14/02/2008;124;9;7,258064516
14/02/2009;191;20;10,47120419
14/02/2010;212;38;17,9245283
14/02/2011;203;20;9,852216749
14/02/2012;138;12;8,695652174
14/02/2013;177;16;9,039548023
14/02/2014;232;17;7,327586207
14/02/2015;230;23;10
14/02/2016;150;22;14,66666667
14/02/2017;138;14;10,14492754
14/02/2018;126;16;12,6984127
14/02/2019;107;10;9,345794393
14/02/2020;162;23;14,19753086
14/03/2007;104;16;15,38461538
14/03/2008;175;17;9,714285714
14/03/2009;162;13;8,024691358
14/03/2010;258;31;12,01550388
14/03/2011;142;16;11,26760563
14/03/2012;189;20;10,58201058
14/03/2013;167;18;10,77844311
14/03/2014;205;30;14,63414634
14/03/2015;199;18;9,045226131
14/03/2016;163;20;12,26993865
14/03/2017;125;11;8,8
14/03/2018;133;14;10,52631579
14/03/2019;131;9;6,870229008
14/03/2020;177;17;9,604519774
14/04/2007;180;20;11,11111111
14/04/2008;147;17;11,56462585
14/04/2009;136;17;12,5
14/04/2010;146;17;11,64383562
14/04/2011;144;29;20,13888889
14/04/2012;233;15;6,43776824
14/04/2013;191;29;15,18324607
14/04/2014;193;20;10,3626943
14/04/2015;133;12;9,022556391
14/04/2016;141;5;3,546099291
14/04/2017;148;16;10,81081081
14/04/2018;184;18;9,782608696
14/04/2019;178;15;8,426966292
14/04/2020;101;9;8,910891089
14/05/2007;119;12;10,08403361
14/05/2008;125;13;10,4
14/05/2009;141;17;12,05673759
14/05/2010;183;31;16,93989071
14/05/2011;231;30;12,98701299
14/05/2012;203;24;11,8226601
14/05/2013;168;18;10,71428571
14/05/2014;146;15;10,2739726
14/05/2015;169;14;8,284023669
14/05/2016;191;26;13,61256545
14/05/2017;205;24;11,70731707
14/05/2018;139;13;9,352517986
14/05/2019;136;11;8,088235294
14/05/2020;90;9;10
14/06/2007;110;19;17,27272727
14/06/2008;184;17;9,239130435
14/06/2009;188;19;10,10638298
14/06/2010;164;14;8,536585366
14/06/2011;176;18;10,22727273
14/06/2012;159;18;11,32075472
14/06/2013;203;11;5,418719212
14/06/2014;191;25;13,08900524
14/06/2015;221;21;9,502262443
14/06/2016;131;8;6,106870229
14/06/2017;166;20;12,04819277
14/06/2018;128;15;11,71875
14/06/2019;165;17;10,3030303
14/06/2020;120;17;14,16666667
14/07/2007;198;25;12,62626263
14/07/2008;124;13;10,48387097
14/07/2009;119;11;9,243697479
14/07/2010;158;17;10,75949367
14/07/2011;169;17;10,0591716
14/07/2012;258;32;12,40310078
14/07/2013;258;27;10,46511628
14/07/2014;155;19;12,25806452
14/07/2015;132;17;12,87878788
14/07/2016;144;17;11,80555556
14/07/2017;167;15;8,982035928
14/07/2018;189;22;11,64021164
14/07/2019;187;23;12,29946524
14/07/2020;117;15;12,82051282
14/08/2007;115;15;13,04347826
14/08/2008;133;15;11,27819549
14/08/2009;175;22;12,57142857
14/08/2010;227;34;14,97797357
14/08/2011;255;29;11,37254902
14/08/2012;175;11;6,285714286
14/08/2013;140;19;13,57142857
14/08/2014;160;20;12,5
14/08/2015;192;22;11,45833333
14/08/2016;200;15;7,5
14/08/2017;130;11;8,461538462
14/08/2018;138;9;6,52173913
14/08/2019;115;16;13,91304348
14/08/2020;152;18;11,84210526
14/09/2007;123;11;8,943089431
14/09/2008;198;53;26,76767677
14/09/2009;156;21;13,46153846
14/09/2010;169;15;8,875739645
14/09/2011;158;12;7,594936709
14/09/2012;213;22;10,3286385
14/09/2013;251;31;12,35059761
14/09/2014;245;34;13,87755102
14/09/2015;154;16;10,38961039
14/09/2016;116;6;5,172413793
14/09/2017;130;11;8,461538462
14/09/2018;158;12;7,594936709
14/09/2019;152;24;15,78947368
14/09/2020;131;16;12,21374046
14/10/2007;213;30;14,08450704
14/10/2008;127;8;6,299212598
14/10/2009;130;8;6,153846154
14/10/2010;140;9;6,428571429
14/10/2011;205;31;15,12195122
14/10/2012;241;42;17,42738589
14/10/2013;158;17;10,75949367
14/10/2014;138;13;9,420289855
14/10/2015;149;13;8,724832215
14/10/2016;155;18;11,61290323
14/10/2017;151;16;10,59602649
14/10/2018;182;29;15,93406593
14/10/2019;159;18;11,32075472
14/10/2020;120;10;8,333333333
14/11/2007;144;13;9,027777778
14/11/2008;193;23;11,91709845
14/11/2009;200;37;18,5
14/11/2010;268;61;22,76119403
14/11/2011;183;11;6,010928962
14/11/2012;184;25;13,58695652
14/11/2013;203;21;10,34482759
14/11/2014;257;31;12,06225681
14/11/2015;168;18;10,71428571
14/11/2016;155;12;7,741935484
14/11/2017;169;33;19,52662722
14/11/2018;171;14;8,187134503
14/11/2019;173;17;9,826589595
14/11/2020;212;29;13,67924528
14/12/2007;195;22;11,28205128
14/12/2008;219;36;16,43835616
14/12/2009;157;11;7,006369427
14/12/2010;160;17;10,625
14/12/2011;193;9;4,663212435
14/12/2012;242;26;10,74380165
14/12/2013;263;48;18,25095057
14/12/2014;261;43;16,47509579
14/12/2015;162;14;8,641975309
14/12/2016;165;25;15,15151515
14/12/2017;167;13;7,784431138
14/12/2018;175;16;9,142857143
14/12/2019;200;27;13,5
14/12/2020;125;13;10,4
15/01/2007;114;6;5,263157895
15/01/2008;140;20;14,28571429
15/01/2009;118;17;14,40677966
15/01/2010;178;20;11,23595506
15/01/2011;271;48;17,71217712
15/01/2012;190;25;13,15789474
15/01/2013;166;22;13,25301205
15/01/2014;182;24;13,18681319
15/01/2015;161;14;8,695652174
15/01/2016;194;8;4,12371134
15/01/2017;224;46;20,53571429
15/01/2018;131;11;8,396946565
15/01/2019;123;11;8,943089431
15/01/2020;120;16;13,33333333
15/02/2007;112;10;8,928571429
15/02/2008;131;17;12,97709924
15/02/2009;163;23;14,11042945
15/02/2010;147;12;8,163265306
15/02/2011;154;8;5,194805195
15/02/2012;155;17;10,96774194
15/02/2013;166;22;13,25301205
15/02/2014;246;24;9,756097561
15/02/2015;189;21;11,11111111
15/02/2016;149;10;6,711409396
15/02/2017;129;12;9,302325581
15/02/2018;120;20;16,66666667
15/02/2019;172;31;18,02325581
15/02/2020;170;23;13,52941176
15/03/2007;105;10;9,523809524
15/03/2008;188;23;12,23404255
15/03/2009;208;26;12,5
15/03/2010;188;15;7,978723404
15/03/2011;143;15;10,48951049
15/03/2012;177;26;14,68926554
15/03/2013;200;22;11
15/03/2014;227;40;17,62114537
15/03/2015;212;23;10,8490566
15/03/2016;135;7;5,185185185
15/03/2017;153;23;15,03267974
15/03/2018;137;10;7,299270073
15/03/2019;162;15;9,259259259
15/03/2020;153;25;16,33986928
15/04/2007;157;28;17,8343949
15/04/2008;104;14;13,46153846
15/04/2009;120;16;13,33333333
15/04/2010;144;10;6,944444444
15/04/2011;211;13;6,161137441
15/04/2012;236;31;13,13559322
15/04/2013;178;9;5,056179775
15/04/2014;158;20;12,65822785
15/04/2015;138;8;5,797101449
15/04/2016;181;9;4,972375691
15/04/2017;167;13;7,784431138
15/04/2018;195;22;11,28205128
15/04/2019;146;13;8,904109589
15/04/2020;100;13;13
15/05/2007;107;17;15,88785047
15/05/2008;119;20;16,80672269
15/05/2009;173;18;10,40462428
15/05/2010;225;35;15,55555556
15/05/2011;243;31;12,75720165
15/05/2012;173;15;8,670520231
15/05/2013;170;40;23,52941176
15/05/2014;164;26;15,85365854
15/05/2015;186;20;10,75268817
15/05/2016;178;44;24,71910112
15/05/2017;169;19;11,24260355
15/05/2018;118;8;6,779661017
15/05/2019;140;11;7,857142857
15/05/2020;133;27;20,30075188
15/06/2007;138;22;15,94202899
15/06/2008;205;33;16,09756098
15/06/2009;156;14;8,974358974
15/06/2010;175;17;9,714285714
15/06/2011;156;8;5,128205128
15/06/2012;207;22;10,62801932
15/06/2013;220;33;15
15/06/2014;209;42;20,09569378
15/06/2015;168;7;4,166666667
15/06/2016;134;12;8,955223881
15/06/2017;136;14;10,29411765
15/06/2018;166;11;6,626506024
15/06/2019;184;17;9,239130435
15/06/2020;121;10;8,26446281
15/07/2007;212;29;13,67924528
15/07/2008;108;18;16,66666667
15/07/2009;148;21;14,18918919
15/07/2010;152;16;10,52631579
15/07/2011;219;21;9,589041096
15/07/2012;225;27;12
15/07/2013;173;17;9,826589595
15/07/2014;138;19;13,76811594
15/07/2015;154;14;9,090909091
15/07/2016;205;22;10,73170732
15/07/2017;208;26;12,5
15/07/2018;152;20;13,15789474
15/07/2019;148;21;14,18918919
15/07/2020;116;7;6,034482759
15/08/2007;115;13;11,30434783
15/08/2008;172;24;13,95348837
15/08/2009;221;35;15,83710407
15/08/2010;268;35;13,05970149
15/08/2011;197;23;11,6751269
15/08/2012;168;14;8,333333333
15/08/2013;185;15;8,108108108
15/08/2014;194;19;9,793814433
15/08/2015;222;29;13,06306306
15/08/2016;188;18;9,574468085
15/08/2017;143;18;12,58741259
15/08/2018;125;12;9,6
15/08/2019;127;12;9,448818898
15/08/2020;175;16;9,142857143
15/09/2007;187;26;13,90374332
15/09/2008;151;15;9,933774834
15/09/2009;136;14;10,29411765
15/09/2010;155;18;11,61290323
15/09/2011;166;21;12,65060241
15/09/2012;235;36;15,31914894
15/09/2013;252;39;15,47619048
15/09/2014;173;17;9,826589595
15/09/2015;108;6;5,555555556
15/09/2016;132;11;8,333333333
15/09/2017;151;26;17,21854305
15/09/2018;164;20;12,19512195
15/09/2019;199;20;10,05025126
15/09/2020;125;15;12
15/10/2007;163;29;17,79141104
15/10/2008;122;14;11,47540984
15/10/2009;157;21;13,37579618
15/10/2010;174;17;9,770114943
15/10/2011;206;28;13,59223301
15/10/2012;180;20;11,11111111
